# source: TM-100991 pdf p.46, Figure 10, panel T45
# quantity: T45 vs time, Ballin real-time model (solid line) -- the replication target
# method: digitized -- native 300 dpi 1-bit scan, tools/digitize_fig910.py
# t_s: time, seconds (shared axis, 0 to 5.0)
# value: T45, axis range 1000.0 to 2000.0, no unit printed on the figure
# points: 713
# x tick check: worst interior major tick off by 0.0554 s
# NOT transcribed. Values carry read error.
t_s,value
2.43559,1251.51515
2.43859,1251.51515
2.46255,1251.51515
2.46555,1251.51515
2.46854,1251.51515
2.49251,1251.51515
2.49551,1251.51515
2.49850,1251.51515
2.50150,1251.51515
2.50449,1251.51515
2.50749,1251.51515
2.51049,1251.51515
2.51348,1251.51515
2.51648,1251.51515
2.51947,1251.51515
2.52247,1251.51515
2.52546,1251.51515
2.52846,1251.51515
2.53146,1251.51515
2.53445,1251.51515
2.56141,1251.51515
2.56441,1251.51515
2.56741,1251.51515
2.58838,1251.51515
2.59137,1251.51515
2.59437,1251.51515
2.59736,1251.51515
2.60036,1251.51515
2.60336,1250.00000
2.60635,1250.00000
2.60935,1250.00000
2.61234,1250.00000
2.61534,1250.00000
2.61833,1250.00000
2.62133,1250.00000
2.62433,1251.51515
2.62732,1250.00000
2.63032,1250.00000
2.63331,1250.00000
2.66327,1250.00000
2.66627,1250.00000
2.68724,1250.00000
2.69023,1251.51515
2.69323,1251.51515
2.69623,1250.00000
2.69922,1250.00000
2.70222,1250.00000
2.70521,1248.48485
2.70821,1246.96970
2.71120,1246.96970
2.71420,1246.96970
2.71720,1246.96970
2.72019,1246.96970
2.72319,1245.45455
2.72618,1245.45455
2.72918,1245.45455
2.75914,1245.45455
2.76213,1245.45455
2.76513,1243.93939
2.78910,1246.96970
2.79209,1245.45455
2.79509,1243.93939
2.79808,1243.93939
2.80108,1245.45455
2.80407,1243.93939
2.80707,1245.45455
2.81007,1245.45455
2.81306,1245.45455
2.81606,1245.45455
2.81905,1245.45455
2.82205,1245.45455
2.82504,1245.45455
2.82804,1245.45455
2.85800,1243.93939
2.86099,1243.93939
2.86399,1245.45455
2.88496,1243.93939
