# source: TM-100991 pdf p.46, Figure 10, panel WFPH
# quantity: WFPH vs time, Ballin real-time model (solid line) -- the replication target
# method: digitized -- native 300 dpi 1-bit scan, tools/digitize_fig910.py
# t_s: time, seconds (shared axis, 0 to 5.0)
# value: WFPH, axis range 0.0 to 500.0, no unit printed on the figure
# points: 735
# x tick check: worst interior major tick off by 0.0345 s
# frame tilt corrected: top +11.12 px, bottom +12.11 px across the panel (+3.51 % of panel height). The page is skewed; see `frame_tilt`.
# NOT transcribed. Values carry read error.
t_s,value
1.19233,126.68913
1.19533,126.69987
1.19832,126.71060
1.20132,126.72134
1.20431,126.73208
1.20731,126.74281
1.21031,126.75355
1.21330,126.76428
1.21630,126.77502
1.21929,126.03044
1.22229,126.04118
1.22528,126.80723
1.22828,126.81796
1.23128,126.07339
1.23427,126.08413
1.23727,126.09486
1.24026,126.10560
1.24326,126.11634
1.24626,126.88238
1.24925,126.13781
1.25225,126.14855
1.25524,126.15929
1.25824,125.41473
1.26123,125.42547
1.26423,125.43620
1.26723,125.44694
1.27022,125.45768
1.27322,125.46842
1.27621,126.23444
1.27921,126.24518
1.28220,126.25591
1.28520,126.26665
1.28820,126.27739
1.29119,125.53284
1.29419,125.54358
1.29718,125.55432
1.30018,125.56506
1.30318,125.57579
1.30617,125.58653
1.30917,126.35254
1.31216,125.60801
1.31516,125.61874
1.31815,125.62948
1.32115,125.64022
1.32415,125.65095
1.32714,125.66169
1.33014,126.42769
1.33313,125.68317
1.33613,125.69390
1.33913,125.70464
1.34212,125.71538
1.34512,125.72611
1.34811,125.73685
1.35111,125.74759
1.35410,125.75832
1.35710,125.76906
1.36010,125.77980
1.36309,125.79053
1.36609,125.80127
1.36908,125.81201
1.37208,125.82274
1.37507,125.83348
1.37807,125.84422
1.38107,125.85495
1.38406,125.86569
1.38706,125.87643
1.39005,125.88716
1.39305,125.89790
1.39605,125.90864
1.39904,125.91937
1.40204,126.68534
1.40503,125.94084
1.40803,125.95158
1.41102,125.96232
1.41402,125.97305
1.41702,125.98379
1.42001,125.99453
1.42301,126.00526
1.42600,126.01600
1.42900,126.02673
1.43200,126.03747
1.43499,126.04820
1.43799,126.05894
1.44098,126.06968
1.44398,126.08041
1.44697,126.09115
1.44997,126.10188
1.45297,126.11262
1.45596,126.12335
1.45896,126.13409
1.46195,126.14482
1.46495,126.15556
1.46794,126.16630
1.47094,126.17703
1.47394,126.18777
1.47693,126.19850
1.47993,126.20924
1.48292,126.21997
1.48592,126.23071
1.48892,126.24144
1.49191,126.25218
1.49491,126.26291
1.49790,126.27365
1.50090,126.28438
1.50389,126.29512
1.50689,126.30585
1.50989,126.31659
1.51288,126.32732
1.51588,126.33806
1.51887,126.34879
1.52187,126.35952
1.52487,126.37026
1.52786,126.38099
1.53086,126.39173
1.53385,126.40246
1.53685,126.41320
1.53984,126.42393
1.54284,126.43467
1.54584,126.44540
1.54883,126.45614
1.55183,126.46687
1.55482,125.72244
1.55782,125.73318
1.56081,126.49907
1.56381,125.75465
1.56681,125.76539
1.56980,126.53127
1.57280,125.78686
1.57579,125.79759
1.57879,125.80833
1.58179,125.81906
1.58478,125.82980
1.58778,125.84053
1.59077,125.85127
1.59377,125.86200
1.59676,125.87274
1.59976,126.63861
1.60276,125.89421
1.60575,125.90494
1.60875,125.91568
1.61174,125.92641
1.61474,125.93715
1.61774,125.94788
1.62073,125.95862
1.62373,125.96935
1.62672,125.98009
1.62972,125.99082
1.63271,126.75668
1.63571,126.01229
1.63871,126.02302
1.64170,126.03376
1.64470,126.79961
1.64769,126.05523
1.65069,126.06596
1.65368,126.07670
1.65668,126.08743
1.65968,126.09816
1.66267,126.10890
1.66567,126.11963
1.66866,126.13037
1.67166,126.14110
1.67466,126.15184
1.67765,126.16257
1.68065,126.17330
1.68364,126.18404
1.68664,126.19477
1.68963,126.20550
1.69263,126.21624
1.69563,126.22697
1.69862,126.23771
1.70162,126.24844
1.70461,126.25917
1.70761,126.26991
1.71061,126.28064
1.71360,126.29137
1.71660,126.30211
1.71959,126.31284
1.72259,126.32357
1.72558,126.33431
1.72858,126.34504
1.73158,126.35577
1.73457,126.36651
1.73757,126.37724
1.74056,126.38797
1.74356,126.39871
1.74655,126.40944
1.74955,126.42017
1.75255,126.43091
1.75554,126.44164
1.75854,125.69730
1.76153,126.46311
1.76453,126.47384
1.76753,126.48457
1.77052,126.49530
1.77352,126.50604
1.77651,126.51677
1.77951,126.52750
1.78250,126.53823
1.78550,126.54897
1.78850,125.80465
1.79149,125.81538
1.79449,125.82611
1.79748,126.59190
1.80048,126.60263
1.80348,126.61336
1.80647,126.62409
